Synthetic Data geneterated for 03/17/15:10,Seed: 27,Number of Datasets: 10,Starting data folder: LP-SAXS\
0.0035,10.921317620207434
0.003620549,13.893794243276044
0.00374525,11.183887987626257
0.003874246,9.297735996908868
0.004007685,11.100516798705776
0.00414572,11.991205810503503
0.004288509,10.88477127350612
0.004436216,8.525428813161312
0.004589011,8.001887234954506
0.004747068,7.305637025743415
0.00491057,6.464738808985769
0.005079702,5.835593445644777
0.00525466,5.050624962357932
0.005435644,4.419297806765542
0.005622862,4.016570205066587
0.005816528,3.4463414764927753
0.006016864,3.0633122449101857
0.0062241,2.6697672970348614
0.006438474,2.414024613054545
0.006660232,2.134524351406099
0.006889627,1.9447932361622773
0.007126923,1.689604277906535
0.007372393,1.5088532127401797
0.007626317,1.3356560917691143
0.007888987,1.1883869818639374
0.008160704,1.0846876467635571
0.00844178,0.9689226028985509
0.008732536,0.8828829593833802
0.009033307,0.7839573199442509
0.009344437,0.7241761057255192
0.009666284,0.6453572330057613
0.009999216,0.5837853449273143
0.010343614,0.5126839700770632
0.010699875,0.4729256239493387
0.011068406,0.4417890666731088
0.01144963,0.3933937696301864
0.011843985,0.36322760595302356
0.012251922,0.3329356467875626
0.01267391,0.3056662198742352
0.013110432,0.2879525677897822
0.013561989,0.267212032781251
0.014029099,0.2541508263836753
0.014512297,0.23298680151984855
0.015012137,0.21181684734351516
0.015529194,0.19756418227360664
0.016064059,0.19803198756423498
0.016617347,0.19011600324653824
0.017189691,0.20310231621465874
0.017781748,0.14895532533766692
0.018394197,0.16285820824988811
0.01902774,0.15114953973166165
0.019683105,0.14637486418715573
0.020361041,0.13672857831612037
0.021062328,0.14339140228815936
0.021787768,0.15839882079366674
0.022538195,0.14403680337647323
0.023314468,0.1496691174801255
0.024117478,0.1359448437789844
0.024948146,0.1227836884389301
0.025807424,0.12705727316568943
0.026696298,0.13873437230517965
0.027615787,0.1212457850241556
0.028566946,0.11212068414382301
0.029550865,0.10117666065133618
0.030568673,0.10298139775563694
0.031621536,0.10583305950354543
0.032710663,0.121758769576683
0.033837302,0.10158868050470772
0.035002746,0.12187627151202524
0.03620833,0.10744193104907633
0.037455438,0.11195376680587955
0.0387455,0.09287602314428714
0.040079994,0.09174513144223742
0.041460452,0.09091644643174084
0.042888456,0.1115958170413315
0.044365645,0.08473121350463483
0.045893712,0.09013651351726108
0.047474409,0.05847680815641649
0.049109549,0.09525754766646286
0.050801008,0.0861314537086614
0.052550725,0.07125585942662832
0.054360707,0.08648619499052661
0.05623303,0.07919438371267637
0.05816984,0.0598873212307048
0.060173358,0.0697832398785042
0.062245883,0.05791814918346824
0.064389791,0.08047758690953348
0.066607541,0.07673762272012068
0.068901676,0.08051515455158628
0.071274826,0.05784075750455249
0.073729714,0.08478330292004184
0.076269155,0.06450098769021814
0.07889606,0.07153921806988044
0.081613443,0.06434498008744906
0.08442442,0.0662798497370218
0.087332213,0.06613510182943605
0.090340159,0.06793756281021762
0.093451706,0.06233748529684412
0.096670423,0.05825371985295239
0.1,0.06563269920962433
0.102,0.06049084118513542
0.104,0.0743615114285333
0.106,0.0718677987176268
0.108,0.057219045173629614
0.11,0.08289466497273987
0.112,0.0715341819062449
0.114,0.07630257020032125
0.116,0.07642565676045103
0.118,0.06537883833344232
0.12,0.07302720068584842
0.122,0.07583125560291638
0.124,0.06698623607578788
0.126,0.048995769797209474
0.128,0.0834295466211723
0.13,0.06883413556793339
0.132,0.056730086130589094
0.134,0.057271939569964854
0.136,0.06673240602691716
0.138,0.037811818199703015
0.14,0.07999345490837866
0.142,0.05837535352971643
0.144,0.06447348957305685
0.146,0.08796969377453737
0.148,0.05400221250333383
0.15,0.06574636547485325
0.152,0.0653224841883291
0.154,0.07498606344114299
0.156,0.052714338645016456
0.158,0.07731345744409736
0.16,0.07085914925269693
0.162,0.05768486427179327
0.164,0.07045325780780835
0.166,0.07413976618210392
0.168,0.06880315286308449
0.17,0.05775327862732399
0.172,0.06261078353128502
0.174,0.05532548408772717
0.176,0.07240575129653413
0.178,0.05991903613484003
0.18,0.057456488277472434
0.182,0.07044549984399552
0.184,0.06436186345687465
0.186,0.07762468586362138
0.188,0.05590704503819892
0.19,0.06904624299896686
0.192,0.05873403759550831
0.194,0.08315588438418944
0.196,0.06218070823719296
0.198,0.06276392862331058
0.2,0.06032505835138471
0.202,0.07022066448498658
0.204,0.08290335021801884
0.206,0.06587539788208412
0.208,0.06020745218090156
0.21,0.06104185645331074
0.212,0.05203840540608308
0.214,0.06451384897367159
0.216,0.0585761692472333
0.218,0.0611069053205934
0.22,0.06960585983620919
0.222,0.07495342585599932
0.224,0.07472383816267297
0.226,0.06701058762824327
0.228,0.06582643465601498
0.23,0.06389893744685221
0.232,0.05242405054976148
0.234,0.05690467881918981
0.236,0.05618628617102103
0.238,0.07380531134055987
0.24,0.043990196849369445
0.242,0.04429025998276607
0.244,0.06092270833307307
0.246,0.07043943673746489
0.248,0.06517478658809316
0.25,0.07140869484100572
